rat	human
64040	223
102553842	3237
29141	51083
363023	51073
304669	29911
100189544	123904
315000	11236
311372	80208
171159	11244
690283	27097
307927	27097
367797	27097
363614	256302
100911674	256302
680891	83443
301225	222643
63850	51052
310074	55789
310074	55789
295538	55635
294770	84674
687713	83606
305150	345275
24775	6462
290555	28972
29238	1814
302540	347404
366099	504190
404888	504190
363054	196264
58963	9177
360968	26000
365372	26000
84686	84687
500305	196513
307839	7571
363254	79065
316731	64863
501105	100287718
266707	219770
689949	7739
689949	7739
499156	2620
306811	65268
301334	50649
500400	90362
170588	10005
315346	3678
306616	9172
689997	157769
501702	201161
287637	201191
108348114	22996
298366	22996
361520	55101
499870	5888
498358	10463
117540	57047
315883	57047
362515	203286
313667	23207
315936	253461
432360	8910
171396	23213
361606	28971
246115	8612
296649	10244
116695	3750
360650	51321
361381	5886
304284	25798
287979	55486
100911881	66005
293628	66005
316034	25904
301348	7535
191595	91683
498309	79805
362145	8604
102555083	58500
362948	58500
311553	171023
680127	114609
305423	114905
499885	150771
307485	54457
363493	54457
500620	339778
310508	8706
365390	10077
315879	11173
171410	23205
362162	84364
266732	4864
140934	8518
684015	51281
316212	29964
85240	5330
361809	7629
316561	80309
246266	374569
25363	37
116720	5288
116720	5288
309692	5116
301455	117583
500726	283638
360715	91653
287452	124944
59295	4925
500516	163747
171124	64210
305911	9205
304195	126006
297738	256227
315593	219902
140930	55179
100362113	55179
684466	55179
301361	164832
245974	101928879
108348189	101928879
289758	5425
362246	58476
301246	9533
311245	7189
499356	29760
365948	55024
310158	55322
29242	762
246771	114789
155437	23462
293953	27291
499974	11097
79110	56955
365581	10913
361206	153328
362202	2038
296571	29085
192263	9487
687539	64779
81785	6749
499957	140700
502710	58508
502710	58508
306110	11278
289129	163589
301269	222611
501043	53833
297432	80325
300985	10039
690442	89894
690442	89894
305600	55120
500843	144577
100912537	26123
309486	26123
100362748	85452
64828	2583
685088	126669
292087	9816
303088	90933
305449	10227
25148	1960
290907	3981
362867	4604
498265	55732
311569	55902
684558	5976
308807	11098
25700	3416
363225	84417
362257	57148
362257	57148
690437	375307
65096	22859
363469	6611
25110	3824
64543	266629
361213	10558
287935	107985532
266716	9753
294336	54039
683603	54993
360488	84256
314443	79446
103690118	54820
306274	2074
361181	8451
360580	11072
691517	84466
29412	148
29412	148
312275	2051
316325	90161
302489	90161
315250	29951
60414	6007
304277	10898
85483	4261
364838	7905
362835	7905
294520	64780
304071	6493
304071	6493
366065	253782
170509	1551
64846	64849
691517	84465
691517	84465
316400	80055
362332	2318
293860	2318
100912447	57523
294251	259197
314772	1833
114117	2785
100909605	12
299276	12
299279	12
291990	84342
288455	51371
170849	10780
288269	56683
170909	2078
171564	64081
296468	79444
140868	2171
299265	90050
100362207	100505753
502782	100996939
170849	7768
117278	10682
499114	126433
29728	4173
362722	129787
108348178	55048
308178	55048
498529	219287
24190	229
309637	54887
306957	10385
291023	3400
246248	2330
494343	4070
29358	4886
170509	1577
29601	2703
362988	144402
24931	926
690126	3021
108349691	3021
100360868	3021
690126	3020
108349691	3020
100360868	3020
64516	11311
64471	58473
309969	8546
309969	8546
64862	643246
304488	160760
24523	354
408242	354
103690048	354
687880	354
313167	65083
170849	9310
59328	4090
246282	80829
24235	722
29726	6583
29726	6583
64037	6583
64037	6583
103690156	8811
690126	333932
108349691	333932
100360868	333932
296616	51148
94271	522
316008	79714
502957	203238
502957	203238
317218	9452
293524	9531
103690002	55766
170849	7596
252832	56829
252832	56829
362432	338339
298201	80256
293759	390197
140595	10888
292918	340990
308387	4861
293192	390036
691362	100287284
81772	6203
289883	50999
286888	10406
691120	171169
298032	58493
287003	353164
367345	27098
282708	173
83522	8310
25426	1545
306957	11120
171142	1962
307212	84735
308899	10335
310685	10623
289949	131177
295243	200185
314205	5926
317382	50943
362049	8633
361181	8450
362156	25921
170849	7772
300051	55630
365391	29850
29218	5955
679811	23240
679811	23240
296136	4867
296566	9022
298033	401548
308387	64067
293684	57410
363188	23304
688466	27005
295324	8458
689043	151647
311334	161829
497672	672
288595	55695
81821	8525
84016	23426
29726	6584
64037	6584
497946	201305
170509	100861540
365363	10595
287983	10195
58922	645832
313304	10735
497960	55731
252963	3597
25022	2263
94188	23090
65262	498
680581	55285
360860	64326
360860	64326
295171	152503
60447	4862
316351	4862
684322	56888
685474	25946
170538	5580
170509	64816
81815	7174
207123	80262
689043	338811
691448	29957
60414	6006
60416	5214
679949	134111
502301	105372478
405352	79290
83836	54820
312907	81796
24705	5914
24706	5914
311604	23051
117556	9899
360464	5073
302502	8451
365977	11072
24705	5915
24705	5915
24706	5915
24706	5915
300996	10181
140866	1607
140866	1607
54248	1607
54248	1607
691517	84466
291445	84466
103693480	10801
83788	10801
117251	1770
364476	90161
29716	775
24239	775
291567	133522
312607	29951
100911757	128553
100360200	10898
288240	3141
295430	9348
362861	84102
288079	10721
315294	7480
684085	7101
500361	4033
294283	5863
294283	5863
302983	23162
302983	23162
302983	23162
685462	129080
685462	129080
363073	26035
363073	26035
687750	399665
688685	150368
108353403	107986860
24215	491
24215	491
171352	1551
252931	1551
266682	1551
308518	390916
100912426	390916
29512	23569
306380	23362
306380	23362
691517	84465
691517	84465
291445	84465
291445	84465
25725	5573
117106	950
499390	11129
499390	11129
298164	100129520
499857	79501
499860	79501
499858	79501
296016	79501
299277	12
24795	12
292848	26085
100362694	166655
100911238	51371
308420	10780
499093	10780
102548230	10780
102548695	10780
499095	10780
102548503	10780
102548600	10780
100361939	84153
691814	78988
293508	5567
293508	5567
362044	1062
294235	8870
304293	100131017
246217	25791
312502	26056
100360692	64081
498160	7586
100909401	90050
293327	390079
293329	390079
24316	1812
100909661	100505753
308420	7768
499093	7768
102548230	7768
102548695	7768
499095	7768
102548503	7768
102548600	7768
117044	10670
291847	29070
291847	29070
252915	83463
116502	578
295703	710
305687	80139
680717	80139
294421	10955
296350	10955
406169	1388
688823	166979
366114	119749
295865	119749
295862	119749
404830	119749
367214	221443
29717	8913
171352	1577
252931	1577
266682	1577
291002	54825
100912483	388327
313231	85365
361667	55760
690037	390243
687022	9117
50669	5551
363032	6100
360583	79154
500390	116328
298784	58484
304805	51706
170724	10541
108348156	10541
108348156	10541
292866	354
108348116	354
24594	354
308420	9310
499093	9310
102548230	9310
102548695	9310
499095	9310
102548503	9310
102548600	9310
405353	341568
300202	341568
294565	220965
304735	80775
313234	55357
289010	722
303888	114885
309338	23283
303140	6583
303140	6583
311910	57684
287120	10607
29234	8811
687813	7185
313954	4148
246215	53373
317370	64743
499010	23345
499010	23345
316008	79714
501699	51168
299617	81926
24766	6326
497770	6326
679534	374470
679534	374470
313699	102724984
691898	78994
303652	9382
301027	339906
103690462	339906
291965	146212
313891	388939
498909	57017
297867	8289
300679	10205
680322	55766
690795	55766
316233	93643
308420	7596
499093	7596
102548230	7596
102548695	7596
499095	7596
102548503	7596
102548600	7596
63886	23457
680906	283777
114089	56623
405036	390197
293762	390197
293761	390197
363017	79101
299016	4861
310958	26009
405365	390036
25094	4286
25094	4286
366377	26248
298164	100132015
83615	537
103689992	6203
499421	150248
103694873	150248
296281	5326
292155	9653
25468	3737
102550344	9757
252928	26517
257649	1063
100363053	353164
363656	727857
310644	57326
296654	2934
619579	29959
304608	4327
366915	169166
287269	57396
619346	6836
102553670	6836
301384	26275
29637	3157
25100	3171
502389	10360
100360533	79850
29153	823
288916	90480
294289	221504
361700	22992
266735	10149
299112	5427
308496	84807
688819	130106
301431	60491
499857	26682
499860	26682
499858	26682
296016	26682
170724	8125
108348156	8125
108348156	8125
361038	55017
25677	4117
302502	8450
689756	79931
689756	79931
314330	85457
309187	25923
664630	340024
308420	7772
499093	7772
102548230	7772
102548695	7772
499095	7772
102548503	7772
102548600	7772
100271845	162083
301285	7021
117052	100134444
24205	324
24205	324
302810	63035
29716	776
24239	776
310815	401548
299016	64067
314459	81693
303883	84859
287346	440585
311168	8501
311093	80034
680647	151647
305339	79730
288907	79883
297520	84818
171571	23426
303140	6584
501103	347734
84029	51179
171352	100861540
252931	100861540
266682	100861540
100362202	79797
83708	4608
362517	54534
315958	10735
497960	55731
100360218	3597
54301	6563
682457	200081
295171	152503
29691	5153
29691	5153
303684	201292
305338	323
498402	84164
306608	8858
685332	10556
292699	23624
313699	90231
686753	255743
362176	4005
303617	2186
171352	64816
252931	64816
266682	64816
117140	3096
680486	1618
338474	54972
140866	1606
54248	1606
680647	338811
299197	9870
310791	29957
364514	54537
288774	6773
500324	84766
100912218	85450
100912218	85450
29721	3097
50567	6520
114114	10059
300066	26088
300066	26088
292720	390937
502301	105372478
502301	105372478
691763	105372478
102553825	389197
100360041	374655
293044	374655
293044	374655
112400	3084
316440	54891
288242	8208
292477	79747
65054	366
360034	25924
360034	25924
117099	622
365691	133584
365691	133584
307035	143098
304150	29761
303298	23108
500255	60678
290338	10863
316205	57497
117024	1428
29477	4137
498190	160777
298936	54221
311129	114880
29555	7434
363185	116113
100361092	340895
100361092	340895
100361092	340895
303885	9711
307382	8774
363760	84100
691318	5527
691318	5527
691318	5527
289323	4931
289323	4931
24179	183
361828	23384
116808	51294
502694	55816
362998	79962
498922	869
140908	1020
313776	84808
303333	113235
314617	57418
288457	219409
56806	2515
689088	388633
25264	4829
25669	1363
29614	5721
288480	7965
290002	81127
290003	81127
313433	63932
363195	54676
311786	7186
103694552	6736
103694545	6736
313035	22826
361109	55802
498840	340061
288527	8623
309082	119467
24769	6343
299346	256281
24255	1080
680280	283431
100188944	25953
100188944	25953
289668	51056
306469	57587
361624	56672
192647	55669
685227	259239
294643	10184
298095	9128
289322	8560
689754	23491
29251	2147
501675	283953
366964	6942
117257	11245
301371	64965
29533	5827
312720	10566
314613	55658
362061	1429
680663	55086
155012	3075
498241	3075
24230	706
311350	80021
311350	80021
680862	9436
359728	57799
315759	9543
290338	27299
171387	80352
297698	121506
317405	114928
65206	3783
171061	63875
83529	7416
364458	115207
361087	122060
361087	122060
100125373	55629
305960	286046
305960	286046
25503	4951
302392	139599
685936	345456
497987	3215
361799	1797
311532	27111
102546678	79057
304991	81448
94201	1019
29170	363
680656	643988
360851	388722
117553	9039
29580	2222
360834	9525
679140	51013
303746	6182
306576	4752
294362	55847
103690054	5438
114106	53630
114519	4783
680862	285852
24598	4842
364140	170825
679127	23223
361285	8028
361285	8028
361285	8028
361285	8028
361285	8028
307351	10381
246118	10381
287610	4025
303519	342574
303010	80315
155140	51561
25162	6671
303607	11325
292758	6183
25332	4255
117152	55832
683504	51193
365337	255725
301039	26032
367930	51634
362617	27245
309642	50619
288065	131076
290636	25796
687364	127247
25496	4851
688422	84332
500028	57002
296466	54994
499558	441061
102556347	873
288054	64770
296321	671
362217	1059
24957	2752
363611	200205
308440	374907
25503	654231
64668	4153
316009	5365
301113	79085
363930	6404
282832	10803
690654	10352
363194	57510
497935	284023
362535	286343
688126	339210
500638	642273
307923	9605
310689	149499
81679	3728
315265	5756
312227	4850
100909857	978
288527	438
266605	28960
361004	23053
362914	55093
56813	5745
64554	6542
293735	7439
293735	7439
114705	10636
313611	5051
64557	580
689788	11107
497886	114898
313961	79677
317470	25975
367083	79796
360230	83931
314623	90007
288664	144717
140568	9486
363858	126003
691937	161497
301674	80204
288454	283537
117518	6361
691307	127495
84511	53919
100911766	7106
293627	7106
363058	23705
361282	84898
360483	646174
689174	403341
314548	64172
691909	90835
312690	1911
306571	7994
316009	5364
64039	84961
360961	10608
56718	2475
56718	2475
307579	25925
296074	161835
362286	11083
29318	100037417
25311	1630
293098	65084
498015	26207
108348050	29761
310670	54507
362608	55116
290344	10863
317646	23521
24926	90273
311055	85461
361377	5257
64023	5648
117521	49855
500308	27443
500308	27443
301081	51304
288993	80255
500394	54221
500577	114827
300967	66000
317423	54954
500709	3705
156435	7113
25620	1390
25620	1390
313563	64789
299637	79816
29393	1277
306459	56977
686596	89872
292566	342933
680270	220047
303946	205717
108353287	107986113
108349143	107986113
108350811	107986113
499702	171024
499702	171024
108353287	107984264
108349143	107984264
108350811	107984264
691318	5527
691318	5527
691318	5527
192235	10525
192235	10525
84401	22827
84401	22827
302668	59272
300045	54512
300045	54512
294375	221035
117041	57486
117041	57486
288615	51119
116546	5899
362963	27352
298426	387338
103690007	387338
361056	79621
292566	649137
363681	94086
691657	1396
293166	387755
100302453	51108
316231	89845
316231	89845
24714	5967
287069	10131
24898	6531
619566	55536
296731	51667
363485	51260
362976	55687
103694879	653689
29487	653689
361400	4775
363029	126074
688555	83734
688555	83734
688555	83734
103694534	6736
25084	3566
29318	1652
293810	219957
246281	8623
84586	10875
54239	1141
100188944	25953
100188944	25953
361221	55035
108348063	55035
313024	10163
311621	10953
286919	55755
366214	4821
29743	6576
680678	100129654
58970	8560
297554	55454
100361574	5440
171548	27122
303060	114825
100909998	7549
81527	8828
548326	9214
360969	652968
310856	27068
246756	8717
289717	93624
314321	79696
306883	26240
103693666	100381270
290344	27299
171135	1317
108349606	6130
296596	6130
293840	29944
686506	90624
50690	6535
681355	115207
296091	123745
685719	199699
300219	10024
309523	9585
246302	51449
679578	753
679578	753
306387	92345
114839	892
314627	126520
289865	130162
689765	145173
293935	79057
29364	961
311743	51776
305367	116984
691932	9333
360932	57205
117524	899
691899	64319
79243	3294
292988	7681
292778	5438
361682	10078
311166	10978
684297	80853
307075	22884
293702	2286
360973	10634
360973	10634
85250	1290
291772	284252
293703	84304
29154	824
25378	268
287606	284083
498270	339512
311486	55184
363452	55593
450229	342574
363283	10920
316254	221400
303407	284161
305012	55083
305012	55083
303915	9657
317420	65267
292268	55005
293342	255725
79122	2232
100911042	255798
498096	255798
303256	9032
304132	10069
308000	118987
292788	55851
361332	171019
83474	7019
406167	80863
500825	196477
361176	65110
316412	65062
114246	55503
64574	57053
306994	57002
362738	58533
367295	441061
108348130	873
29224	873
29131	9607
313493	9827
50692	5329
114515	10314
315210	23774
293023	64410
316096	7584
100911854	4153
287982	55324
296167	80025
363517	5365
24564	4359
289152	339416
289152	339416
679834	644890
100362912	283471
299206	10538
498038	389136
292095	79573
316642	129807
