rat	mouse
405998	258479
304026	258479
363761	258479
405997	258479
288198	258479
361517	22323
295824	258317
404870	258317
404867	258317
404868	258317
405939	258317
406050	258317
295799	258317
305947	328424
307401	225600
307396	240334
499630	329659
79216	14560
100911814	104174
309312	104174
100363171	68231
302783	68231
298213	15962
298210	15962
298205	15962
100912356	15962
690894	15962
311346	66606
619574	217370
60325	18788
679028	19664
679028	19664
296130	215456
338477	20491
315992	208869
680531	72080
288067	209324
408214	209324
498087	209324
689230	209324
100362978	209324
100911790	209324
303909	209324
306460	320981
498834	17922
304135	23794
298213	15974
298210	15974
298205	15974
100912356	15974
690894	15974
108348145	223669
315101	223669
29216	14725
361822	216119
293597	257939
103690168	15929
25179	15929
100125384	15929
81525	18036
54238	12580
310625	58176
316214	21425
294097	381236
81727	17855
300950	211949
361088	72486
307491	70791
100363171	100042931
302783	100042931
308408	319197
295985	76894
361367	23802
362103	240879
289167	240879
405219	546747
108348111	68332
499125	68332
292657	20514
294810	110960
100363171	333452
302783	333452
500836	116849
362502	67123
679934	101314
312846	71323
103690168	243996
25179	243996
100125384	243996
315438	234964
691464	71412
362175	68243
300954	20669
64032	18133
81526	18133
295261	50874
299008	76826
690303	17149
298385	17149
305454	231125
362945	378937
252891	24068
498284	16429
366816	258672
288823	258672
314264	77974
287331	258493
100910837	258493
405050	258493
287329	258493
405307	258493
287324	258493
103690280	258493
287336	258493
100910876	258493
287328	258493
100911586	258493
501698	258493
64464	30059
362859	216197
691145	66541
405039	18362
103690271	18362
293600	18362
405038	18362
293603	18362
293609	18362
405925	18362
293607	18362
293595	18362
405926	18362
405040	18362
405304	18362
365385	18362
289088	66875
363676	69376
295956	76501
679158	20675
64032	14219
81526	14219
292023	234734
298213	230398
298210	230398
298205	230398
100912356	230398
690894	230398
171062	72310
361714	19395
29292	100862446
100360087	100862446
297911	408193
302426	408193
298213	404549
298210	404549
298205	404549
100912356	404549
690894	404549
682042	259003
498952	22640
691907	271844
300768	235431
499994	207618
308100	224530
54271	17229
29268	17229
24335	13856
360702	22129
360702	22129
296145	70370
64508	104111
405996	258036
405999	258036
406000	258036
405998	258036
304026	258036
363761	258036
405997	258036
288198	258036
405301	259039
406024	259039
405022	259039
301611	259039
405020	259039
308100	110460
100911970	73490
65161	56722
499914	69270
24173	11548
298767	213575
289707	17089
298213	242519
298210	242519
298205	242519
100912356	242519
690894	242519
290729	234258
25372	320129
25238	320129
108348182	27217
289311	27217
288067	76770
408214	76770
498087	76770
689230	76770
100362978	76770
100911790	76770
303909	76770
405039	258956
103690271	258956
293600	258956
405038	258956
293603	258956
293609	258956
405925	258956
293607	258956
293595	258956
405926	258956
405040	258956
405304	258956
365385	258956
689800	435921
54260	320404
25708	22229
292406	21826
366362	100040268
298734	100040268
308415	13871
192262	50908
84551	50934
171099	75141
305035	52477
405039	258964
103690271	258964
293600	258964
405038	258964
293603	258964
293609	258964
405925	258964
293607	258964
293595	258964
405926	258964
405040	258964
405304	258964
365385	258964
361033	258663
405128	258663
405371	258663
405129	258663
103693383	258663
290018	258663
57029	13524
57021	13524
498654	13524
501233	98582
689101	98582
689090	98582
498944	72236
309177	29805
364410	105440
494219	101351
302500	68995
689500	68995
287659	192157
64345	53417
303730	12416
499000	70796
291967	70796
361153	212326
117275	12667
690140	545417
84596	20810
100912604	20810
310443	84111
303601	13056
100363171	236663
302783	236663
499362	16814
302993	20681
140586	20681
100363171	385328
302783	385328
361033	219019
405128	219019
405371	219019
405129	219019
103693383	219019
290018	219019
502648	100039315
81666	14675
81662	14675
309242	14675
309242	14675
83685	12338
171495	12338
295462	66815
295462	66815
361467	210992
103690319	18249
192267	18249
108348181	18249
304923	98376
361033	258662
405128	258662
405371	258662
405129	258662
103693383	258662
290018	258662
405996	258996
405999	258996
406000	258996
405998	258996
304026	258996
363761	258996
405997	258996
288198	258996
309153	19671
365037	70097
108348076	16706
360573	16706
24411	14813
502585	54215
293491	66090
29265	545055
100360872	545055
25627	545055
289400	67886
66013	236915
117284	242274
690388	26971
309957	17258
292890	22116
81634	60595
63836	60595
171116	74143
288067	100038854
408214	100038854
498087	100038854
689230	100038854
100362978	100038854
100911790	100038854
303909	100038854
296035	257956
404792	257956
100909692	257956
404795	257956
405232	257956
296042	257956
405231	257956
103691873	257956
366152	257956
404788	257956
100909613	257956
405230	257956
100363171	76383
302783	76383
103690319	546335
192267	546335
108348181	546335
361771	66980
116697	54196
65201	56430
296578	77704
24947	14396
361505	58804
366014	66220
84020	16535
314626	66548
57029	11499
57021	11499
498654	11499
681944	68047
367160	74020
83685	12337
171495	12337
78962	18628
78962	18628
685607	18637
687560	76405
307801	70575
60629	107448
81634	109711
63836	109711
246263	233799
296118	75823
64845	268566
64845	268566
362164	51897
361413	67528
103689964	67048
100912478	67048
501658	67048
309728	71371
296380	99371
312915	99371
405996	404310
405999	404310
406000	404310
405998	404310
304026	404310
363761	404310
405997	404310
288198	404310
24231	12263
502648	193322
288881	258666
103692758	258666
288850	258666
288832	258666
302041	258666
294097	628236
89842	56453
679668	74342
681023	227638
311655	69372
296035	258258
404792	258258
100909692	258258
404795	258258
405232	258258
296042	258258
405231	258258
103691873	258258
366152	258258
404788	258258
100909613	258258
405230	258258
362015	109674
24534	16832
116477	232341
367838	245522
300759	67287
363542	71089
301112	224912
316452	227210
498864	225497
290823	244373
362733	14009
309165	19697
59318	320840
29561	320840
116597	320840
116597	320840
362965	19387
298584	12345
289051	329260
289051	329260
289740	64934
680164	73435
292722	330485
499309	108899
246117	193813
296846	101202
313647	15441
306809	76895
65037	17289
502992	435811
299933	72107
361412	208936
312828	75320
310710	20333
297504	192193
363974	210356
362645	74772
309331	109113
363595	21414
500836	50929
303505	72324
289754	22433
294097	668106
288525	236082
499205	58238
304498	269701
102547612	100039446
114592	637541
292554	637541
25206	239134
50678	54611
303068	11492
289874	66753
303208	432572
303208	432572
310749	229675
500557	67149
689576	67149
102551716	67149
500131	231991
289486	231470
79214	14423
311039	14423
317389	209091
353302	209737
83726	13018
295620	76654
306066	219249
361586	17364
54190	54189
60562	58244
81008	16404
25499	230598
362464	272322
102555341	272322
116508	18191
500085	320590
315546	67703
315546	67703
315546	67703
310695	67703
366016	227699
100911302	227699
691920	668880
295337	229672
361767	56626
300992	56808
81737	18205
304401	109267
307845	211401
362918	211401
315952	72507
311505	18503
114115	231602
29599	320707
308267	68652
25517	18736
24767	20277
316256	94185
361255	70430
312135	101118
117258	12805
310362	106064
306141	24064
304591	74198
317183	279653
84509	19384
313163	19384
405075	259111
63883	57442
310672	71807
309161	240514
690416	271887
64171	332579
64171	332579
619382	78618
305066	19130
678772	213819
306004	246710
100909700	68891
298320	101055983
500338	58179
500338	58179
29683	58179
29683	58179
117543	67460
362273	110750
308839	233532
287134	214505
691001	66091
684509	66091
498001	68107
25251	13108
287419	57785
303419	103841
29758	20447
29758	20447
29758	20447
303592	24086
303592	24086
362048	56224
306771	56224
64470	13194
25194	14714
364910	20689
361550	52857
303811	13542
83721	13542
287146	214901
307845	244654
362918	244654
309452	18034
690188	214469
102549491	72277
100362820	72277
25035	109754
689717	102637534
25585	101056296
300994	15983
24416	108069
293333	259099
365329	259099
293328	259099
405294	259099
405917	259099
293330	259099
293325	259099
405918	259099
313587	230738
295219	26568
287631	278507
362955	97961
60371	11796
78971	11796
79214	271786
311039	271786
315297	380969
302860	236798
360695	70967
360695	70967
685823	321003
685823	321003
685823	321003
685823	321003
683667	109552
683667	109552
307524	74320
191573	242443
191573	242443
25387	109689
25387	109689
25387	109689
25387	109689
680734	242805
407784	54197
362429	50530
293660	11854
309197	68693
500338	16641
29683	16641
81504	14784
170907	218442
84509	75471
313163	75471
100362555	66183
266687	103710
499486	238725
24915	30794
286924	242851
316758	16772
362703	72515
100359656	331493
305826	74480
305826	74480
314249	263406
300913	60367
300913	60367
317553	60367
311580	56045
681178	76073
367846	20687
313705	242748
289052	226470
171087	55951
171087	55951
503429	55951
503429	55951
289796	171395
366251	170441
312647	74244
498945	22751
497039	11722
103689940	11722
24203	11722
301388	98682
500152	70945
114489	13138
63848	57780
296883	68240
292462	237253
292462	237253
689065	69861
83512	56473
309686	80294
302495	72065
290277	68631
314638	208677
301086	23832
289565	384185
289565	384185
498609	53978
78969	211770
316242	21645
24260	12671
360881	68440
292160	229937
680346	66935
362149	66935
313149	226356
290493	239283
308942	19347
363236	72750
360743	94112
81664	14678
25686	14678
364814	26444
29674	26444
500793	83962
293060	83962
304375	231801
25273	319757
25273	319757
65034	68070
681740	16468
293694	26412
364981	56367
294395	320995
317203	67071
317203	67071
296290	66557
683674	231868
500797	78906
680229	24051
290537	72993
364529	73316
365381	57740
298309	77809
287702	68239
450231	68239
309609	433099
309609	433099
293481	233870
296679	258941
365382	212111
308751	71968
296354	64335
103691966	64335
103690143	64335
192239	64335
108348183	64335
311984	212167
307526	225339
305888	239102
171051	29867
303673	68572
296207	228715
65180	16508
65195	16508
266601	67952
282583	14115
684792	102640043
363026	59035
84509	19428
313163	19428
296849	236900
298579	18782
360920	68473
498950	73608
58966	54409
498576	171463
367743	54637
296219	56488
292916	58867
292008	234723
292483	74732
500392	240697
500392	240697
116679	68755
171384	171382
171384	171382
362184	99349
299923	17988
365266	11982
365266	11982
103690152	56622
685187	56622
362003	67549
313495	230099
114508	14120
24362	14120
100361517	66506
116681	244310
116681	244310
299236	399558
304610	258315
404956	258315
25728	11816
288821	11923
25714	17878
310707	68058
287060	665119
316552	29864
100364162	29864
287178	327900
690945	232449
309760	68802
304645	71310
24250	12411
303924	22268
500239	26910
65025	242662
360835	227485
498491	239081
298875	17775
297428	54161
301742	54161
293333	258753
365329	258753
293328	258753
405294	258753
405917	258753
293330	258753
293325	258753
405918	258753
301082	109332
81827	19184
80840	14738
114485	23857
116722	53380
310201	69574
688802	622408
54302	27411
100363111	271944
307992	226255
288051	22247
100911485	170731
64476	170731
311760	319909
360571	19376
502859	74589
29264	269713
58839	641340
499670	641340
100363472	641340
24476	15874
289342	320119
315329	106073
288691	333050
287474	52700
367302	57814
29510	18559
303343	67477
498167	381678
100910636	381678
304368	381678
94273	217664
500557	432450
689576	432450
102551716	432450
300913	331461
300913	331461
317553	331461
314416	78801
83470	12153
360204	59057
114508	14121
24362	14121
362415	101100
652927	75859
246766	75859
296577	75859
361625	78593
691478	12891
360515	216705
297387	232157
288088	100041273
361354	50764
361354	50764
81760	24013
497039	100043686
103689940	100043686
24203	100043686
366244	68236
500938	68236
498514	74359
316616	74918
103694874	17385
25481	17385
293387	56861
687082	56861
299612	66374
319113	230734
296010	258395
312781	16974
108348115	20085
29287	20085
103690015	20085
100362725	382253
60371	11797
78971	11797
81519	17308
309446	20170
79011	235604
66024	18167
298267	320508
302811	56501
305502	103694
63839	14200
315748	207667
501201	622645
79463	56322
294138	258481
305443	78890
307459	71302
307459	71302
307459	71302
307459	71302
307459	71302
307459	71302
289859	216618
29316	11541
291577	78923
100910780	78923
83521	56437
303515	268480
361570	65116
192280	244416
303504	246198
293042	20352
25585	15903
245956	235281
288689	57816
292165	242253
289608	67980
501706	67139
290010	258658
360776	66096
294853	16668
683212	16668
79224	15160
619550	100129
641639	387334
297458	232236
408232	641368
83465	53883
300128	53883
313977	14245
300033	66656
171457	545389
296954	320938
81819	18510
691042	77980
300147	77980
63880	100037258
25118	109700
83586	22278
498368	76261
308503	56086
307947	56086
314349	108800
689025	66230
311185	67136
362923	76740
362923	76740
690547	71078
364630	56229
360589	70422
691921	544717
296131	68126
308509	233103
25279	13081
299903	239436
116670	17931
252856	21412
311658	18019
298771	213760
366595	19027
24881	22408
296599	381356
59324	16525
688981	19941
287417	19941
100910721	19941
